Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
61550000,0.8252411,181.51923076923077,0.31868958,0.42569999339488834,0.42569999339488834,1.0
61560000,0.7843912,164.08474576271186,0.40310228,0.5298799946904182,0.5298799946904182,1.0
61570000,0.84886974,173.38333333333333,0.42895168,0.5025368314563182,0.5025368314563182,1.0
61580000,0.81175184,165.0,0.34549585,0.6357238025419296,0.6357238025419296,1.0
61590000,0.81500363,161.27586206896552,0.33910334,0.5561827452018343,0.5561827452018343,1.0
61600000,0.8221473,155.3768115942029,0.4088441,0.5705088201691123,0.5705088201691123,1.0
61610000,0.7886117,152.04761904761904,0.39843136,0.5270187461283058,0.5270187461283058,1.0
61620000,0.83411545,169.6,0.3948749,0.4879814761656302,0.4879814761656302,1.0
61630000,0.77316487,188.8490566037736,0.35827932,0.5734777668559993,0.5734777668559993,1.0
61640000,0.85138506,156.5151515151515,0.43297955,0.5009818083860658,0.5009818083860658,1.0
61650000,0.8019363,176.93103448275863,0.3914738,0.63825613181842,0.63825613181842,1.0
61660000,0.85230803,176.82456140350877,0.37022543,0.47686314046905753,0.47686314046905753,1.0
61670000,0.79007536,167.15,0.4332967,0.6624524534725752,0.6624524534725752,1.0
61680000,0.80371845,151.80645161290323,0.39435542,0.45428708772505483,0.45428708772505483,1.0
61690000,0.79737914,164.33333333333334,0.37364024,0.5231762652174902,0.5231762652174902,1.0
61700000,0.7755419,168.2622950819672,0.33621278,0.49685245459196997,0.49685245459196997,1.0
61710000,0.7914589,165.8135593220339,0.2874297,0.41887117518206773,0.41887117518206773,1.0
61720000,0.76463526,154.15873015873015,0.34686354,0.42731111082765794,0.42731111082765794,1.0
61730000,0.7425623,176.71698113207546,0.39353225,0.48267036372864686,0.48267036372864686,1.0
61740000,0.81178826,181.24193548387098,0.3770622,0.4563580568759672,0.4563580568759672,1.0
61750000,0.7596626,162.20338983050848,0.38006365,0.5177551682653099,0.5177551682653099,1.0
61760000,0.79587704,164.3859649122807,0.3602541,0.6108771803086264,0.6108771803086264,1.0
61770000,0.79320586,172.5,0.3865809,0.48566555952439544,0.48566555952439544,1.0
61780000,0.78788906,168.09677419354838,0.4160197,0.5458655657826877,0.5458655657826877,1.0
61790000,0.78654164,167.39655172413794,0.35404757,0.3174508307444847,0.3174508307444847,1.0
61800000,0.81041527,171.96491228070175,0.36990398,0.5367821276720081,0.5367821276720081,1.0
61810000,0.81117773,162.20967741935485,0.4098316,0.47865078326255556,0.47865078326255556,1.0
61820000,0.82181746,157.0655737704918,0.43051395,0.672137695257781,0.672137695257781,1.0
61830000,0.857972,180.625,0.39076453,0.5394642781466246,0.5394642781466246,1.0
61840000,0.85389274,181.83018867924528,0.32120827,0.43352829060464537,0.43352829060464537,1.0
61850000,0.7819949,166.4126984126984,0.4299545,0.6980920545165501,0.6980920545165501,1.0
61860000,0.8486319,166.73684210526315,0.34430155,0.5723285597882101,0.5723285597882101,1.0
61870000,0.8075417,166.14285714285714,0.35361966,0.5727491981926418,0.5727491981926418,1.0
61880000,0.7993957,159.86206896551724,0.34866935,0.6609344662263476,0.6609344662263476,1.0
61890000,0.8432592,155.515625,0.398069,0.5615876887853329,0.5615876887853329,1.0
61900000,0.8454476,166.05084745762713,0.29824236,0.48808134738671577,0.48808134738671577,1.0
61910000,0.87094593,164.22727272727272,0.37842512,0.5825661462086897,0.5825661462086897,1.0
61920000,0.77321446,144.3030303030303,0.43420127,0.5732151391831312,0.5732151391831312,1.0
61930000,0.7955786,166.5185185185185,0.43071017,0.7170872650363228,0.7170872650363228,1.0
61940000,0.8088179,180.45,0.36650044,0.4793233307699362,0.4793233307699362,1.0
61950000,0.85144854,172.53333333333333,0.4084914,0.6864304971896996,0.6864304971896996,1.0
61960000,0.80618036,149.33333333333334,0.41532996,0.634713421117014,0.634713421117014,1.0
61970000,0.77456,159.0,0.42447022,0.4456806266980787,0.4456806266980787,1.0
61980000,0.83413637,151.20967741935485,0.45875734,0.680387086925968,0.680387086925968,1.0
61990000,0.8095874,167.36507936507937,0.35110098,0.4977237913343642,0.4977237913343642,1.0
62000000,0.81560564,166.62295081967213,0.38168234,0.6953081874573817,0.6953081874573817,1.0
62010000,0.8213485,164.71428571428572,0.35426277,0.6826714226709945,0.6826714226709945,1.0
62020000,0.79141265,194.3148148148148,0.3255491,0.6085396195357701,0.6085396195357701,1.0
62030000,0.77287304,165.13114754098362,0.34903914,0.6646065501893152,0.6646065501893152,1.0
62040000,0.77671593,157.18333333333334,0.3991525,0.667846663792928,0.667846663792928,1.0
62050000,0.7739573,178.07272727272726,0.34165213,0.5300357065030507,0.5300357065030507,1.0
62060000,0.79634815,180.10714285714286,0.33242783,0.7056107042091233,0.7056107042091233,1.0
62070000,0.78727716,149.13846153846154,0.39230934,0.6595323003255404,0.6595323003255404,1.0
62080000,0.7396424,156.1290322580645,0.32556704,0.405222574068654,0.405222574068654,1.0
62090000,0.7365389,154.07042253521126,0.45641688,0.5851746361020586,0.5851746361020586,1.0
62100000,0.73301494,159.33898305084745,0.38575855,0.5920827460700068,0.5920827460700068,1.0
62110000,0.78070384,171.94827586206895,0.32528076,0.578931013571805,0.578931013571805,1.0
62120000,0.7683473,154.38333333333333,0.30233082,0.47228332137068113,0.47228332137068113,1.0
62130000,0.7733696,175.5344827586207,0.32891703,0.6109930983391302,0.6109930983391302,1.0
62140000,0.75389796,190.33928571428572,0.33606485,0.4709578854473014,0.4709578854473014,1.0
62150000,0.75081277,159.36666666666667,0.34259626,0.6832833213110765,0.6832833213110765,1.0
62160000,0.7636121,162.08196721311475,0.30829674,0.4377213003205471,0.4377213003205471,1.0
62170000,0.7735366,162.63934426229508,0.32633352,0.5352524455453529,0.5352524455453529,1.0
62180000,0.7498443,162.38095238095238,0.36422244,0.5712193498207677,0.5712193498207677,1.0
62190000,0.7297986,150.7910447761194,0.3185989,0.39456416555305024,0.39456416555305024,1.0
62200000,0.7670187,159.56451612903226,0.36806208,0.5433709551730463,0.5433709551730463,1.0
62210000,0.72994673,157.88888888888889,0.39983,0.6126761814904591,0.6126761814904591,1.0
62220000,0.74249125,146.31884057971016,0.35294822,0.5565768057021542,0.5565768057021542,1.0
62230000,0.77822393,163.25,0.40464416,0.6634833266337713,0.6634833266337713,1.0
62240000,0.7575576,157.90769230769232,0.3893053,0.6221076802565502,0.6221076802565502,1.0
62250000,0.74646705,135.62857142857143,0.41718176,0.5124428448932511,0.5124428448932511,1.0
62260000,0.76087904,157.69354838709677,0.4310799,0.5187111049890518,0.5187111049890518,1.0
62270000,0.7733531,162.609375,0.42132807,0.6114874938502908,0.6114874938502908,1.0
62280000,0.72257435,147.47761194029852,0.43342477,0.6937515074104974,0.6937515074104974,1.0
62290000,0.755224,158.69354838709677,0.37055638,0.549184118234922,0.549184118234922,1.0
62300000,0.7680063,152.3181818181818,0.3697688,0.6857630692995511,0.6857630692995511,1.0
62310000,0.78635395,152.84375,0.31339014,0.5576124947983772,0.5576124947983772,1.0
62320000,0.77665204,166.2,0.3624037,0.6596833246449629,0.6596833246449629,1.0
62330000,0.757961,152.39705882352942,0.39242598,0.6400686437959102,0.6400686437959102,1.0
62340000,0.7724246,148.4848484848485,0.38120535,0.6982686452901186,0.6982686452901186,1.0
62350000,0.7467873,160.24615384615385,0.33532915,0.6325737633666054,0.6325737633666054,1.0
62360000,0.73712176,168.54716981132074,0.3367819,0.6203438498471913,0.6203438498471913,1.0
62370000,0.7618109,150.62121212121212,0.40390432,0.7168848356514266,0.7168848356514266,1.0
62380000,0.774203,163.82142857142858,0.3965942,0.6894245487556123,0.6894245487556123,1.0
62390000,0.7746373,160.62121212121212,0.42538607,0.6503302971973564,0.6503302971973564,1.0
62400000,0.7696405,146.7826086956522,0.50018024,0.6411362206158431,0.6411362206158431,1.0
62410000,0.7678482,151.86153846153846,0.48119646,0.6559569108944673,0.6559569108944673,1.0
62420000,0.7395146,173.40677966101694,0.4178421,0.616447444942038,0.616447444942038,1.0
62430000,0.7596976,146.17910447761193,0.4122366,0.4842447678544628,0.4842447678544628,1.0
62440000,0.74546283,150.01538461538462,0.46162722,0.7192369172206292,0.7192369172206292,1.0
62450000,0.7612826,156.171875,0.4139295,0.5499904664262892,0.5499904664262892,1.0
62460000,0.7523853,163.33333333333334,0.425289,0.6006393286048389,0.6006393286048389,1.0
62470000,0.7434899,150.02941176470588,0.40838,0.5196970499613706,0.5196970499613706,1.0
62480000,0.72155,174.75862068965517,0.40373364,0.6114344668799433,0.6114344668799433,1.0
62490000,0.7835544,162.38983050847457,0.40391934,0.522965511628266,0.522965511628266,1.0
62500000,0.726036,140.51470588235293,0.4597102,0.5846999951583498,0.5846999951583498,1.0
62510000,0.78902584,183.2,0.39820212,0.5433928455625262,0.5433928455625262,1.0
62520000,0.7622005,166.75806451612902,0.43011546,0.6303741814148042,0.6303741814148042,1.0
62530000,0.76724786,160.86666666666667,0.38903788,0.6992440600011308,0.6992440600011308,1.0
62540000,0.83012,180.21818181818182,0.37798765,0.5243178496935538,0.5243178496935538,1.0
62550000,0.7203437,161.23076923076923,0.40011495,0.6747093703597784,0.6747093703597784,1.0
62560000,0.78892785,145.72727272727272,0.39279693,0.5998030169443651,0.5998030169443651,1.0
62570000,0.7641012,163.62295081967213,0.40200555,0.6664622855968163,0.6664622855968163,1.0
62580000,0.71699023,155.9848484848485,0.43429515,0.717722377670345,0.717722377670345,1.0
62590000,0.8070134,148.24590163934425,0.41194543,0.6152491750287228,0.6152491750287228,1.0
62600000,0.75351757,197.8679245283019,0.34263346,0.41790565117350165,0.41790565117350165,1.0
62610000,0.80107313,176.82456140350877,0.3661736,0.46502454866442766,0.46502454866442766,1.0
62620000,0.86691475,167.10344827586206,0.29234195,0.3681263042646542,0.3681263042646542,1.0
62630000,0.7738932,175.78571428571428,0.29476967,0.39451928436756134,0.39451928436756134,1.0
62640000,0.73760474,146.51470588235293,0.39369872,0.7289646975696087,0.7289646975696087,1.0
62650000,0.81163985,147.07142857142858,0.30099556,0.5887028523853847,0.5887028523853847,1.0
62660000,0.731795,141.29032258064515,0.3251722,0.6256032165500426,0.6256032165500426,1.0
62670000,0.7722528,168.3030303030303,0.36326188,0.5525515086271546,0.5525515086271546,1.0
62680000,0.79448414,185.1509433962264,0.32065666,0.4607076862683663,0.4607076862683663,1.0
62690000,0.76856655,189.59615384615384,0.27828687,0.35226413523251154,0.35226413523251154,1.0
62700000,0.7457372,158.96875,0.3619952,0.5527968641836196,0.5527968641836196,1.0
62710000,0.7468762,163.0983606557377,0.3749372,0.5015868713132671,0.5015868713132671,1.0
62720000,0.7449414,144.22222222222223,0.40770784,0.6412970432463814,0.6412970432463814,1.0
62730000,0.7903322,162.76470588235293,0.40739763,0.7972254484891892,0.7972254484891892,1.0
62740000,0.77193546,158.7605633802817,0.39490372,0.5520168916440346,0.5520168916440346,1.0
62750000,0.76324326,149.28787878787878,0.4248295,0.595190898261287,0.595190898261287,1.0
62760000,0.8047824,161.27272727272728,0.385291,0.6498508960008621,0.6498508960008621,1.0
62770000,0.78526366,174.4920634920635,0.41276017,0.497923801815699,0.497923801815699,1.0
62780000,0.81424475,137.13888888888889,0.41979906,0.5170535134597564,0.5170535134597564,1.0
62790000,0.75762194,150.31746031746033,0.4129729,0.5289406056981534,0.5289406056981534,1.0
62800000,0.79499316,188.27272727272728,0.39597732,0.6181407314207819,0.6181407314207819,1.0
